race,gender,relationship,age,hours-per-week,workclass,occupation,education,native-country,marital-status,Class-label
4,1,0,65,45,1,5,11,38,2,1
4,0,3,18,20,2,5,11,38,4,0
4,1,0,53,40,2,13,6,38,2,0
4,1,3,27,40,2,3,11,38,2,0
4,1,1,46,40,2,2,3,25,0,0
4,1,2,49,35,2,7,15,38,2,0
4,1,1,27,40,5,9,9,38,4,0
1,1,3,25,40,5,12,9,38,4,0
4,1,0,49,40,0,0,15,38,2,1
4,1,0,34,40,2,9,14,38,2,1
4,1,0,72,12,2,7,12,38,2,0
4,1,0,55,50,3,3,11,38,2,1
4,0,3,21,40,2,0,11,38,3,0
4,1,0,41,40,2,0,8,38,2,1
4,1,1,30,40,2,7,11,38,5,0
4,1,1,32,53,2,2,11,38,5,0
4,1,2,55,40,2,2,11,30,3,0
4,0,5,47,60,1,9,12,38,2,1
4,1,0,43,50,2,13,11,38,2,1
4,0,1,51,40,2,7,15,38,6,0
4,1,0,53,40,3,3,15,38,2,0
4,1,3,19,35,2,7,11,38,4,0
4,0,4,43,43,2,9,9,38,0,1
4,1,0,48,45,5,9,10,38,2,1
4,1,0,23,40,2,5,11,38,2,0
4,1,0,53,45,2,11,15,38,2,1
4,1,1,22,30,2,3,15,38,4,0
4,1,0,34,45,2,9,12,38,2,0
4,1,0,36,40,1,10,15,38,2,0
4,1,3,27,40,2,13,7,7,2,0
4,1,0,76,13,2,0,9,38,2,1
4,0,4,35,40,2,0,15,38,0,0
4,1,0,49,72,2,3,11,38,2,0
4,1,3,18,50,3,4,1,38,4,0
4,1,1,68,15,2,7,11,38,4,0
4,1,1,22,15,5,9,9,38,4,0
4,0,4,37,44,2,11,5,38,0,0
4,1,2,23,55,2,11,9,38,4,0
4,0,4,41,40,2,3,11,38,0,0
4,1,3,18,20,2,5,1,38,4,0
4,1,4,36,40,2,2,11,38,0,0
0,1,0,44,40,2,3,15,38,2,1
4,1,0,26,40,2,5,11,38,2,0
4,0,4,36,32,2,6,11,38,0,0
4,1,0,49,40,2,6,15,38,2,0
4,0,4,72,28,2,7,11,38,6,0
4,0,1,22,12,2,7,7,38,4,0
0,1,1,22,55,2,11,11,38,4,0
4,0,3,23,40,1,9,9,38,4,0
2,1,0,46,40,2,7,4,38,2,0
1,0,3,25,40,2,0,9,18,4,0
4,1,0,42,40,2,2,15,38,2,0
2,1,0,45,40,4,13,6,38,2,0
4,1,0,28,55,2,9,9,38,2,1
4,1,0,63,35,3,3,9,38,2,0
4,1,1,21,36,2,4,5,38,4,0
4,1,1,46,40,2,10,11,4,0,0
3,1,1,21,40,2,2,8,38,4,0
4,1,0,37,70,2,3,11,38,2,1
4,0,3,17,20,2,11,1,38,4,0
4,1,1,47,50,2,3,9,38,0,0
4,1,0,51,40,2,5,11,38,2,0
2,0,4,64,40,1,9,12,38,6,0
4,1,0,30,40,2,3,11,38,2,0
4,0,1,27,20,2,0,11,38,4,0
4,1,2,21,40,2,0,11,38,4,0
4,0,1,50,45,2,0,11,38,0,0
4,0,4,43,20,1,0,15,38,0,0
4,1,3,39,40,2,5,9,38,4,0
4,1,3,20,30,2,6,15,38,4,0
4,0,5,42,24,2,7,11,38,2,0
4,1,3,25,30,2,2,15,38,4,0
4,1,1,48,40,2,2,15,38,0,0
4,1,3,17,5,2,4,0,38,4,0
4,1,1,26,60,4,11,9,38,4,1
4,1,0,58,46,2,3,12,38,2,1
3,0,5,34,40,2,6,6,31,2,0
4,1,0,29,40,2,0,11,38,2,0
4,1,3,19,20,2,12,15,38,4,0
4,1,1,41,40,2,5,9,38,0,0
0,0,3,17,30,1,0,1,38,4,0
4,1,0,24,40,2,7,11,12,2,0
4,1,0,39,55,4,9,10,38,2,1
4,1,0,72,40,4,4,4,38,2,0
4,1,0,52,40,5,10,11,38,2,1
4,0,1,30,53,2,9,7,38,4,0
4,1,3,22,35,2,11,15,38,4,0
3,1,4,27,45,2,2,15,6,4,0
4,1,0,43,40,2,2,11,38,2,0
4,1,1,45,40,2,4,7,38,4,0
2,1,0,59,60,2,9,11,38,2,0
4,0,5,55,42,4,7,8,38,2,0
4,1,0,51,35,1,10,15,38,2,0
4,1,0,41,45,2,11,7,38,2,1
4,1,0,24,42,2,6,11,38,2,0
4,1,0,54,60,4,3,15,38,2,0
4,1,0,38,40,2,2,15,38,2,0
4,0,5,38,21,5,9,9,38,2,1
4,1,0,41,50,2,3,12,38,2,1
4,1,0,34,50,2,7,11,38,2,0
4,1,0,59,40,2,2,11,38,2,0
2,0,4,33,40,2,3,8,38,4,0
2,0,2,25,40,2,7,11,38,4,0
4,1,4,30,28,2,7,13,7,4,0
2,0,1,41,40,1,7,11,38,5,0
4,1,0,49,60,4,9,11,4,2,0
4,1,3,22,48,1,6,11,38,0,0
4,0,4,39,15,2,3,15,38,0,0
4,1,0,56,40,2,12,8,38,2,1
4,0,1,37,40,2,0,11,38,0,0
4,1,3,18,15,1,7,15,38,4,0
4,1,1,29,40,2,5,4,25,2,0
4,1,4,41,40,2,6,11,38,0,0
4,0,5,43,40,1,0,8,38,2,1
4,1,0,34,40,2,7,11,38,2,1
4,0,5,29,50,2,0,15,38,2,0
4,1,0,49,40,2,6,11,38,2,0
4,1,0,31,25,2,2,15,38,2,0
4,0,1,35,50,0,9,9,38,0,1
4,1,1,36,40,2,2,11,38,5,0
4,1,4,67,41,2,0,12,38,0,0
4,1,0,36,40,2,3,10,38,2,0
4,0,1,26,40,2,0,11,38,4,0
4,0,4,51,40,1,0,7,38,0,0
4,1,0,45,30,2,2,15,38,2,0
1,1,0,37,40,2,5,11,38,2,1
4,1,0,49,9,0,0,8,38,2,1
4,0,1,29,40,2,3,9,38,4,0
4,0,4,56,40,2,7,11,38,0,0
4,1,0,42,40,0,3,9,38,2,0
2,1,0,47,40,2,0,12,13,2,0
4,1,0,35,40,2,6,15,38,2,1
4,1,3,33,40,4,12,9,38,4,0
4,1,1,26,40,3,3,9,38,4,0
4,1,3,19,35,2,5,15,38,4,0
2,1,0,61,40,2,6,4,38,2,0
4,1,3,31,40,2,3,1,38,4,0
4,0,1,21,40,2,0,15,38,4,0
4,1,1,19,50,2,4,13,25,4,0
4,1,0,35,55,2,6,11,38,2,0
4,1,1,29,35,2,2,11,38,4,0
4,1,1,28,60,2,2,8,38,0,0
4,1,3,24,45,2,5,15,38,4,0
4,0,3,24,12,2,11,15,38,4,0
4,1,1,46,40,1,10,7,38,0,0
4,1,4,24,45,2,5,11,38,4,0
4,1,3,24,60,2,9,12,38,4,0
3,0,1,36,40,5,9,9,38,0,0
4,1,1,22,55,2,0,15,38,4,0
4,0,1,68,33,1,0,11,38,6,0
4,0,1,33,45,2,11,11,38,4,0
4,1,0,28,42,2,6,11,38,2,0
4,0,1,46,38,5,0,11,38,0,0
4,1,0,30,50,2,3,9,38,2,1
4,0,1,50,20,2,11,9,10,3,0
4,1,0,69,20,4,9,11,38,2,0
4,0,4,33,40,2,12,8,38,0,0
4,0,5,22,40,2,0,11,38,2,0
4,1,0,39,40,0,0,15,38,2,1
4,0,1,39,25,2,6,15,38,0,0
4,0,4,29,50,4,0,15,38,5,0
4,1,2,23,35,2,4,4,25,4,0
4,0,4,25,40,2,0,6,25,4,0
4,1,0,61,27,2,13,1,38,2,0
4,1,0,50,50,2,11,8,38,2,1
4,1,0,61,50,2,3,12,38,2,1
4,1,1,54,70,3,3,9,38,0,1
4,1,0,41,50,1,9,12,38,2,0
4,0,1,38,40,2,0,15,38,4,0
4,1,0,38,60,2,2,11,38,2,1
4,1,0,24,45,3,11,9,38,2,0
4,1,4,23,40,2,2,11,38,4,0
4,0,5,49,40,2,3,15,1,2,1
4,1,0,40,40,2,2,11,38,2,0
4,0,1,36,40,2,12,11,38,0,0
4,1,1,49,40,1,7,11,38,5,0
2,0,4,34,40,2,12,15,38,5,0
4,1,1,38,40,2,6,11,38,0,0
4,0,5,35,45,2,3,11,38,2,0
4,1,3,28,40,2,11,15,38,4,0
4,1,0,36,40,2,6,11,38,2,1
4,1,0,33,40,2,2,11,38,2,0
4,0,5,46,40,1,9,9,38,2,1
4,0,4,51,45,2,11,11,38,0,0
4,0,1,26,40,1,9,12,38,4,0
4,1,3,27,40,4,6,11,38,2,0
4,1,1,26,48,2,3,12,38,4,0
4,0,4,38,40,2,3,11,38,0,0
4,1,0,64,40,2,4,5,38,2,0
4,0,4,35,45,2,9,15,38,5,1
4,1,3,27,40,0,6,15,38,4,0
4,1,0,24,65,2,5,11,38,2,0
4,1,0,38,78,2,2,5,38,2,0
4,1,0,32,40,2,2,11,7,2,0
4,1,4,37,60,1,7,7,38,0,1
4,1,0,37,40,2,2,11,38,2,1
4,1,0,28,40,2,11,11,38,2,1
4,1,1,35,55,5,9,10,38,4,0
4,1,3,37,40,2,5,11,38,4,0
4,0,1,47,40,4,7,9,38,0,0
4,0,1,20,50,2,11,15,38,4,0
4,1,1,31,60,4,9,12,38,0,0
4,1,3,18,30,2,5,1,38,4,0
4,0,3,23,20,2,11,0,38,4,0
4,1,0,53,40,2,7,11,28,2,0
4,1,0,36,40,2,6,11,38,2,1
4,0,1,75,25,2,0,11,38,6,0
4,1,0,54,56,4,4,11,38,2,0
4,1,3,25,40,2,2,8,38,4,0
4,0,1,47,48,4,7,11,21,0,0
4,0,5,52,40,2,0,11,38,2,1
4,1,1,38,50,1,9,14,38,4,0
4,1,0,45,60,4,9,14,38,2,1
4,0,5,28,20,2,9,9,38,2,0
2,1,1,19,20,2,5,11,38,4,0
4,1,0,41,46,2,9,14,38,2,1
4,0,3,18,16,2,7,1,38,4,0
4,1,0,42,40,2,13,11,38,2,0
4,1,3,30,40,2,6,11,38,4,0
4,1,0,48,40,2,2,11,38,2,1
4,1,0,51,40,2,2,11,38,2,1
4,0,4,45,30,2,3,11,38,0,0
4,0,3,24,40,2,9,12,38,4,0
4,1,0,65,40,2,13,11,38,2,1
4,1,0,61,60,2,13,11,38,2,0
4,1,1,21,40,2,2,15,38,4,0
4,1,0,41,30,4,6,15,38,2,0
4,0,1,35,45,1,9,9,38,4,0
2,1,4,49,40,2,2,11,38,3,0
4,0,4,26,20,2,7,11,38,4,0
2,0,3,22,20,1,13,11,38,4,0
2,1,0,49,48,2,13,11,38,2,1
4,1,0,36,40,2,9,8,38,2,0
4,0,3,18,40,4,0,15,38,4,0
4,1,3,17,20,2,7,1,38,4,0
4,1,3,32,20,5,2,15,38,4,0
4,1,0,43,44,2,6,11,38,2,1
4,1,1,29,40,2,2,11,38,0,0
4,1,0,46,50,2,9,12,38,2,1
0,1,0,31,40,2,0,11,38,2,0
4,0,1,24,40,2,6,11,38,4,0
4,0,3,32,38,2,0,11,38,4,0
4,1,1,25,40,2,5,11,38,4,0
2,1,1,28,40,2,5,11,38,4,0
3,1,4,51,35,2,9,12,25,0,1
4,1,0,28,43,2,11,15,38,2,0
4,1,1,33,32,2,3,11,38,4,0
4,1,0,46,50,2,12,7,38,2,1
4,1,0,45,50,4,3,9,38,2,0
4,1,1,28,44,2,0,15,38,4,0
4,0,4,41,40,2,0,11,38,3,0
4,1,0,48,40,2,13,15,38,2,1
4,0,5,31,35,2,3,11,38,2,0
4,1,3,17,40,2,7,1,38,4,0
4,1,0,37,50,2,11,15,38,2,1
4,0,4,51,40,1,7,15,38,6,0
4,1,0,51,40,2,9,12,38,2,0
2,1,0,57,40,1,3,12,38,2,1
4,0,3,29,40,2,0,8,38,4,0
4,1,2,28,20,2,5,11,38,4,0
4,1,0,26,7,5,0,9,38,2,0
4,1,0,33,45,2,9,12,38,2,0
4,0,4,42,38,2,3,9,38,0,0
4,1,0,30,50,2,9,9,38,2,1
1,1,0,45,45,2,2,15,38,2,0
4,1,0,20,28,2,7,11,38,2,0
4,1,0,36,40,2,13,11,38,2,0
4,1,0,64,40,5,9,9,38,2,1
4,1,0,29,48,2,0,11,38,2,1
3,0,5,18,20,2,11,1,38,2,0
4,1,1,45,60,2,4,11,38,4,0
4,1,0,31,30,2,13,11,38,2,0
4,1,0,66,25,4,2,0,38,2,0
4,0,1,49,40,2,11,11,38,0,0
4,1,0,45,40,2,2,8,38,2,0
4,0,4,22,20,2,7,15,38,4,0
4,1,1,22,48,2,13,11,38,4,0
4,0,1,46,40,2,11,11,38,0,0
4,0,5,62,40,2,0,7,38,2,0
2,0,5,41,40,5,3,12,38,2,0
4,1,0,46,40,4,2,11,10,2,0
4,0,1,41,40,2,2,11,38,0,0
4,1,0,61,40,4,2,15,38,2,0
4,1,0,64,45,2,9,12,38,2,1
4,0,3,18,40,2,7,11,38,4,0
2,1,0,34,40,2,13,11,38,2,0
4,1,1,36,40,2,13,15,38,5,0
4,0,2,80,20,2,0,11,38,0,0
2,1,2,24,40,0,0,6,38,4,0
4,1,4,20,35,2,11,11,38,4,0
4,1,1,64,35,2,11,15,38,6,0
2,1,3,21,70,2,7,11,38,4,0
4,1,0,52,60,2,4,11,38,2,0
4,1,1,31,40,2,6,0,38,0,0
4,1,0,66,20,3,11,2,38,2,0
0,0,2,50,40,0,11,11,38,5,0
2,1,0,62,40,2,2,15,38,2,1
4,1,0,49,50,2,2,5,38,2,0
4,1,0,33,40,2,13,11,38,2,0
4,1,0,38,40,1,13,11,38,2,1
4,0,3,20,30,2,0,15,38,4,0
4,1,0,31,55,1,10,11,38,2,1
4,1,0,41,45,4,2,15,38,2,1
4,0,3,22,50,4,7,11,38,4,0
4,1,0,41,42,2,2,11,38,2,1
4,1,0,39,40,2,11,9,38,2,1
4,1,0,63,40,2,13,11,38,2,0
4,1,1,25,47,2,5,11,38,4,0
4,1,0,58,40,2,9,11,38,2,0
4,0,5,26,20,2,11,9,38,2,0
4,1,3,38,52,2,0,15,38,0,0
1,1,0,35,40,2,2,15,0,2,1
4,1,0,43,50,4,3,9,38,2,1
1,1,3,47,45,5,3,10,38,5,0
4,1,0,33,40,2,2,5,25,2,0
3,1,1,21,32,2,2,4,25,4,0
4,1,3,22,40,2,10,11,38,2,0
4,0,1,25,45,2,0,9,38,4,0
2,0,2,59,37,2,9,9,38,3,0
4,1,0,42,40,2,13,11,38,2,1
4,0,5,33,40,2,9,15,38,2,0
4,1,3,25,35,2,9,9,38,4,0
4,1,0,27,40,2,3,15,38,2,0
4,0,1,36,60,4,9,12,38,4,1
4,1,0,40,40,2,3,7,38,2,1
4,1,1,27,40,2,3,9,38,4,0
4,1,1,36,50,2,11,11,38,0,0
4,1,0,36,40,2,2,1,31,2,0
4,1,1,44,40,2,9,9,38,4,0
4,0,4,48,25,1,13,11,38,5,0
4,1,0,43,40,2,2,11,38,2,1
3,1,1,43,40,2,2,4,25,5,0
4,1,0,41,50,2,3,9,38,2,1
4,0,5,29,30,4,7,11,38,2,0
2,1,1,31,30,2,6,11,38,4,0
4,1,0,54,40,2,2,6,38,2,0
4,0,4,36,36,2,9,7,38,0,0
4,0,4,37,40,2,6,11,38,0,0
4,1,3,27,40,2,2,11,38,4,0
4,1,0,52,50,0,1,14,38,2,1
2,1,0,40,70,2,13,15,38,2,1
1,1,1,24,40,2,7,11,38,4,0
4,0,4,49,45,2,2,6,38,0,0
4,0,4,22,30,2,9,15,38,4,0
4,1,0,28,45,2,2,11,30,2,0
2,0,1,61,34,2,0,11,38,4,0
4,1,0,59,40,2,6,11,38,2,1
4,1,1,31,40,2,2,15,38,4,0
4,0,4,35,52,2,7,11,38,3,0
4,1,0,37,40,2,2,15,38,2,0
4,1,0,42,45,2,3,9,38,2,1
2,1,3,21,40,2,5,15,38,4,0
4,0,1,40,40,2,0,11,38,0,0
4,0,3,23,10,2,0,15,38,4,0
4,1,0,37,50,0,12,12,38,2,1
4,0,1,38,40,2,3,11,38,4,0
4,0,4,36,40,2,9,11,38,3,1
4,0,1,48,40,2,7,11,38,0,0
4,1,0,42,40,2,5,15,25,2,1
2,0,4,30,35,2,7,11,38,4,0
4,1,0,37,39,2,2,8,38,2,0
4,1,1,29,55,2,9,12,11,4,1
4,0,1,47,45,3,11,9,38,0,0
4,1,0,47,42,4,13,11,38,2,0
4,1,1,33,48,1,10,11,38,4,0
4,1,1,24,50,2,9,7,38,4,0
4,1,0,43,50,2,3,9,38,2,1
4,1,1,25,40,2,3,7,38,4,0
4,0,5,27,40,2,3,11,38,2,0
4,1,0,50,60,2,9,14,38,2,1
2,0,3,32,40,2,5,1,38,4,0
4,0,3,30,40,2,0,11,38,4,0
2,0,4,41,99,2,3,15,38,4,0
4,0,5,47,45,2,9,9,38,2,0
4,0,1,34,47,5,9,14,38,4,1
4,1,0,47,60,0,9,9,38,2,1
4,1,3,31,99,2,13,0,4,4,0
2,0,5,45,25,1,7,15,38,2,0
4,1,4,40,38,2,2,15,38,4,0
1,1,1,31,60,2,0,12,18,4,1
4,1,0,32,50,2,3,11,38,2,1
4,1,1,40,40,2,3,15,38,0,0
4,1,0,37,60,2,2,4,38,2,0
4,1,0,31,50,2,9,14,38,2,0
4,1,3,31,40,2,0,2,25,5,0
4,0,2,61,40,2,11,11,38,0,0
4,1,0,47,50,2,11,11,38,2,1
4,1,0,55,60,3,13,11,38,2,0
4,1,1,35,40,2,6,1,38,4,0
4,1,3,31,40,2,2,11,38,4,0
4,0,5,36,50,2,9,8,38,2,1
4,1,0,58,32,4,9,10,38,2,1
4,1,0,33,50,4,11,9,38,2,0
4,1,0,33,45,2,9,9,38,2,0
4,1,0,30,44,2,4,2,38,2,0
4,0,1,45,60,5,12,15,38,4,0
1,0,1,51,35,2,9,9,29,4,0
4,1,0,44,40,2,7,4,32,2,0
4,1,0,54,40,1,0,12,38,2,0
4,0,4,42,50,2,3,9,38,4,0
4,0,3,19,35,2,7,11,38,4,0
4,1,0,31,40,2,6,15,38,2,0
4,0,1,34,20,2,0,9,38,4,0
4,1,0,27,50,4,13,11,38,2,0
4,1,0,44,40,3,11,9,38,2,1
4,1,0,35,42,2,2,8,38,2,1
4,1,0,46,40,5,3,15,38,2,1
4,1,0,30,40,4,11,15,38,2,1
4,1,0,63,40,4,3,15,38,2,1
2,1,0,37,40,2,3,9,38,2,1
4,0,4,58,70,2,7,4,25,6,0
4,1,0,48,70,2,3,9,38,2,1
4,1,1,30,50,2,6,0,38,4,0
4,1,0,45,40,2,2,11,38,2,1
4,1,0,63,50,4,9,9,38,2,0
4,1,1,53,40,2,0,14,38,4,1
4,0,4,42,40,2,6,11,38,5,0
4,0,5,31,40,1,9,9,38,2,1
2,1,1,32,40,1,9,12,38,4,0
4,1,1,60,40,2,2,11,38,3,0
4,0,1,37,20,5,9,9,38,4,0
4,0,4,34,32,2,0,11,38,5,0
4,0,4,40,35,1,9,9,38,0,0
4,0,1,19,40,2,0,15,38,4,0
4,0,3,21,40,2,0,15,38,4,0
4,0,1,36,40,2,0,11,38,4,0
4,1,0,46,40,2,6,9,28,2,0
4,1,0,51,55,3,3,15,38,2,1
4,1,1,27,40,2,2,11,38,5,0
4,1,0,50,56,1,10,15,38,2,1
4,0,1,31,40,2,0,15,38,4,0
4,1,1,34,40,2,2,11,38,0,0
4,0,5,32,40,2,7,2,38,2,0
4,1,3,41,12,5,7,15,38,0,0
4,1,0,54,40,2,13,11,38,2,1
4,0,4,34,41,2,11,9,38,4,0
4,1,0,28,50,2,2,9,38,2,0
4,0,3,17,13,2,7,1,38,4,0
4,1,1,22,40,2,4,1,38,4,0
4,0,5,47,40,2,13,4,25,2,1
4,0,1,34,35,2,7,11,7,3,0
4,1,0,45,60,4,4,8,38,2,0
0,1,2,58,40,0,0,11,38,4,0
2,1,1,45,40,2,0,15,38,0,0
4,0,5,32,40,2,7,11,38,2,0
4,1,0,34,63,2,7,15,38,2,0
4,1,1,34,66,2,13,15,38,0,0
4,0,4,49,40,2,3,11,38,0,0
2,1,3,18,40,1,2,0,38,4,0
4,0,1,41,45,2,6,11,38,0,0
4,0,3,30,40,2,7,11,38,4,0
4,0,3,17,20,2,7,1,38,4,0
4,1,1,35,50,2,2,11,38,4,0
2,0,5,44,36,1,9,9,38,2,1
4,1,1,28,40,1,12,9,38,4,0
4,1,0,42,40,1,0,15,38,2,0
4,1,1,45,45,2,3,15,38,4,0
4,1,1,40,40,2,6,11,38,0,0
4,1,3,20,20,2,5,15,38,4,0
4,0,4,27,40,2,3,15,38,4,0
4,0,2,59,48,2,6,2,38,6,0
4,0,3,18,20,2,7,15,38,4,0
4,0,5,27,35,4,7,11,38,2,0
4,1,1,47,70,2,13,11,38,0,0
4,1,0,67,24,2,13,9,38,2,1
4,0,3,33,44,5,7,6,38,4,0
4,0,1,63,30,2,7,15,38,0,0
4,1,0,40,40,2,11,12,38,2,0
4,1,1,30,40,2,9,14,38,4,0
4,1,0,28,40,2,0,15,38,2,0
4,1,3,28,40,2,2,5,38,4,0
4,1,0,49,35,4,3,7,10,2,0
4,0,1,20,25,4,11,15,38,4,0
4,1,0,49,41,0,0,15,38,2,1
4,1,3,18,40,2,2,1,38,4,0
4,1,0,28,40,2,2,11,38,2,0
4,0,5,45,37,0,0,11,38,2,0
4,0,5,57,38,2,7,6,38,2,0
4,1,0,35,65,2,11,9,38,2,1
4,1,0,66,16,2,13,11,38,2,0
4,0,1,47,35,1,9,9,38,0,1
4,1,0,57,40,2,13,11,38,2,1
4,1,0,25,48,2,6,11,38,2,0
4,1,1,35,40,2,6,15,38,0,0
4,1,4,23,40,1,9,9,38,4,0
4,1,1,29,40,2,11,15,38,4,0
4,0,1,18,40,2,0,15,38,4,0
4,1,3,23,40,2,7,15,38,4,0
4,0,1,22,37,2,11,8,38,4,0
4,1,0,30,40,2,2,11,38,2,0
4,0,5,26,40,2,9,7,38,2,1
4,1,0,52,40,2,5,11,38,2,1
4,1,3,30,38,2,2,11,38,4,0
4,1,1,36,30,2,7,11,38,4,0
4,1,1,26,10,2,11,9,12,4,0
1,1,3,22,24,2,7,15,38,4,0
4,1,0,47,45,2,2,11,38,2,0
4,0,1,65,50,2,7,11,38,6,0
4,1,0,50,40,2,9,9,38,2,1
4,1,0,50,40,1,10,15,38,2,1
4,1,0,29,50,2,2,11,38,2,1
4,1,4,58,20,4,6,11,38,0,0
4,1,0,56,45,4,6,11,38,2,0
4,1,0,22,60,2,13,11,38,2,0
4,1,0,34,80,4,13,11,38,2,0
4,1,0,45,40,3,11,9,38,2,1
4,0,1,30,40,2,3,11,38,0,0
4,0,5,40,45,2,3,15,38,2,1
4,0,1,52,20,1,7,11,38,6,0
4,1,0,44,45,2,11,9,38,2,0
4,1,4,44,20,2,7,11,31,4,0
4,0,1,27,60,2,3,9,38,5,0
4,1,3,24,44,2,2,11,38,4,0
4,0,3,28,45,2,3,9,38,4,0
4,1,0,49,40,2,3,9,38,2,1
4,1,0,36,40,2,2,15,38,2,0
4,1,3,17,40,1,4,0,38,4,0
4,0,1,51,60,4,3,11,38,0,1
4,1,0,72,30,4,2,12,38,2,0
4,1,0,59,40,2,5,11,38,2,0
4,1,1,32,40,2,9,9,38,4,0
4,1,3,21,50,2,6,11,38,4,0
2,0,4,29,40,1,7,11,38,4,0
4,1,0,29,44,2,2,1,38,2,0
4,1,0,59,40,1,10,11,38,2,1
4,1,0,23,55,2,5,15,38,2,0
1,1,0,67,12,5,9,9,38,2,0
4,0,1,26,38,2,11,11,38,4,0
4,0,1,35,40,2,0,15,38,4,0
4,0,4,41,40,2,7,15,38,6,0
4,1,0,31,40,2,9,9,38,2,0
4,1,1,29,40,2,6,9,38,4,0
4,1,1,23,40,2,12,9,38,4,0
4,0,1,31,50,2,3,15,38,4,0
4,0,1,22,30,2,9,9,38,4,0
4,1,0,67,8,2,0,9,38,2,0
4,1,0,46,40,2,0,9,38,2,0
2,1,1,35,40,2,12,9,38,4,0
4,1,0,32,40,1,2,7,38,2,1
4,0,4,44,33,3,7,11,38,0,0
4,1,1,24,40,2,0,9,38,4,0
4,0,5,46,40,1,9,9,38,2,1
4,1,0,52,44,2,9,9,38,2,1
4,1,3,24,40,2,5,11,38,0,0
4,0,3,31,35,2,0,11,38,4,0
4,1,0,59,40,2,13,11,38,2,0
4,1,0,35,40,2,6,11,38,2,0
4,1,0,33,40,5,4,6,38,2,0
4,1,0,34,46,2,11,9,38,2,1
4,1,0,76,40,4,4,6,38,2,0
4,1,1,33,40,2,12,7,38,4,0
4,1,0,47,40,2,3,11,38,2,0
4,1,1,65,20,0,0,15,30,6,0
4,1,1,65,40,3,3,9,38,4,0
2,0,4,45,40,2,7,6,13,0,0
2,0,4,22,40,2,11,0,38,4,0
4,1,0,36,50,4,11,15,38,2,1
4,0,1,64,70,4,11,11,38,6,0
4,1,0,47,50,2,9,14,38,2,1
2,0,1,25,40,2,0,7,38,4,0
4,1,0,44,40,0,3,9,38,2,1
4,1,0,66,50,3,11,15,38,2,0
4,1,3,33,50,3,2,11,38,4,0
4,1,0,64,40,2,10,0,38,2,0
4,1,3,17,35,2,5,2,38,4,0
4,1,3,26,40,2,2,11,38,4,0
4,0,4,43,20,2,0,11,38,5,0
4,1,1,40,40,2,6,0,38,0,0
4,1,0,43,50,2,9,14,38,2,1
4,0,5,24,40,2,0,9,32,2,0
4,1,0,68,15,1,0,11,38,2,0
4,1,0,21,44,2,11,0,38,2,0
4,1,3,36,40,2,5,0,38,4,0
4,1,0,48,48,2,3,9,38,2,1
4,1,0,32,40,2,2,11,38,2,1
4,1,0,75,50,3,11,15,38,2,0
4,1,0,25,40,2,3,9,38,2,0
4,1,0,42,40,2,11,11,23,2,1
4,0,3,17,20,1,0,1,38,4,0
4,0,1,32,50,2,3,9,38,4,0
4,1,0,34,40,2,6,11,38,2,1
2,1,1,54,40,2,6,5,38,0,0
3,1,2,24,40,2,7,2,5,4,0
2,0,1,46,50,2,2,7,38,4,0
4,1,0,56,40,1,10,9,38,2,1
4,1,0,39,30,2,7,11,38,2,0
2,1,0,46,40,0,3,9,38,2,0
4,1,0,35,60,0,9,11,38,2,0
4,1,0,39,47,2,3,15,38,2,1
4,0,4,25,35,2,11,11,38,4,0
4,1,1,18,30,2,11,1,38,4,0
4,1,0,50,40,2,2,11,38,2,1
4,0,1,43,40,2,9,7,38,0,0
4,0,1,38,32,2,0,11,38,5,0
4,0,1,26,40,2,0,15,38,4,0
4,1,0,48,40,2,3,12,38,2,1
4,0,5,42,40,2,11,11,38,2,1
4,0,3,22,30,2,11,0,38,4,0
4,1,3,20,50,2,7,15,38,4,0
4,1,1,27,50,2,2,9,38,4,0
4,1,3,31,40,2,6,5,25,4,0
2,0,4,54,40,2,0,11,38,6,0
4,0,5,38,40,2,0,7,38,2,1
4,1,0,51,40,2,13,11,38,2,0
4,1,0,54,40,4,2,15,20,2,1
4,0,1,54,80,2,3,11,38,6,0
4,1,0,64,39,2,0,11,38,2,0
4,1,0,52,50,2,11,11,38,2,0
4,1,0,34,50,4,4,8,38,2,0
4,1,0,39,50,4,2,2,38,2,0
4,1,0,51,40,2,2,11,38,2,1
4,0,4,48,40,2,0,15,38,6,1
4,1,1,42,65,4,2,9,38,0,0
4,1,0,38,55,3,11,11,21,2,1
4,0,1,40,40,2,9,9,38,4,0
4,1,0,37,45,5,3,7,38,2,0
4,0,5,60,12,4,7,15,38,2,0
4,1,0,60,65,4,4,11,38,2,0
4,0,4,59,40,0,0,11,38,6,0
4,0,1,30,41,2,7,8,38,4,0
0,1,0,47,40,5,10,11,38,2,0
3,1,0,42,40,2,0,9,25,2,1
4,1,0,32,60,2,2,1,38,2,0
4,1,2,23,40,2,2,11,38,2,0
4,1,1,27,40,2,5,11,38,0,0
2,1,0,55,38,2,7,11,38,2,0
4,0,4,39,50,2,0,8,38,0,0
4,1,0,33,50,2,3,9,8,2,0
4,1,1,30,45,2,5,15,38,4,0
2,1,0,81,20,2,13,11,38,2,0
4,0,4,41,40,2,9,8,38,0,0
4,1,0,38,40,2,2,1,25,2,0
4,0,1,54,40,2,11,9,38,0,1
4,1,0,38,41,2,2,11,7,2,1
