Sex,Age,Race,Juvenile Felonies,Juvenile Misdemeanors,Juvenile Others,Previous Convictions,Degree of Conviction,Days in Jail,COMPAS Score,Recidivism
1,33,0,0,0,0,0,0,105,5,0
1,38,3,0,0,0,1,0,5,1,0
1,21,0,0,0,1,2,0,183,6,1
0,41,2,0,0,0,9,1,30,4,1
1,27,2,0,0,0,2,0,21,4,0
0,28,0,0,0,0,5,1,3,8,0
1,23,3,0,0,0,0,0,2,2,0
0,52,0,0,0,0,3,0,1,1,0
0,20,0,0,0,0,0,0,32,5,0
1,21,3,0,0,3,1,0,1,8,0
1,30,3,0,0,0,0,0,32,2,0
0,22,3,0,0,0,1,0,321,5,1
1,28,2,0,0,0,0,0,4,5,0
0,34,0,0,0,0,1,0,9,1,0
1,32,3,0,0,0,3,0,1,3,0
1,25,0,0,0,0,0,0,91,2,1
0,27,0,0,0,0,0,1,29,3,1
1,33,2,0,0,0,3,0,202,1,0
1,35,2,0,0,0,0,0,1,2,0
1,40,0,0,0,0,2,1,1,3,1
0,29,5,0,0,0,0,0,42,3,0
1,24,0,0,0,2,2,1,25,9,1
1,24,0,5,1,0,10,0,1,10,1
1,23,0,0,0,0,1,1,173,7,0
1,36,3,0,1,0,26,0,118,10,1
1,29,2,0,0,0,8,0,1,8,0
1,44,0,0,0,0,0,0,398,6,0
1,26,3,0,0,0,5,0,1,3,0
1,50,2,0,0,0,1,0,139,2,0
1,59,0,0,0,0,1,0,30,2,0
1,21,0,0,0,0,1,0,1,7,1
1,51,3,0,0,0,0,1,1,1,0
1,24,0,0,0,2,2,0,31,5,1
0,45,2,0,0,0,2,0,8,5,0
1,33,0,0,2,3,11,0,120,8,1
1,29,0,0,0,0,3,1,2,1,0
1,20,0,0,0,0,0,1,30,7,0
1,20,2,0,0,0,6,0,2,4,0
0,25,2,0,0,0,0,1,30,4,0
1,21,0,0,0,0,1,0,80,9,0
1,41,0,0,0,0,18,0,234,9,0
1,38,0,0,0,0,0,0,30,3,1
1,46,2,0,0,0,1,0,167,3,0
1,33,0,0,0,2,9,1,15,7,1
1,31,3,0,1,0,19,0,1,7,1
1,21,5,0,0,0,0,1,123,4,0
1,60,5,0,0,0,1,1,2,1,1
0,39,0,0,0,0,3,0,1,5,1
1,58,0,0,0,0,2,0,75,7,0
1,23,0,0,0,0,1,0,31,5,0
1,23,0,0,0,0,0,0,32,3,0
0,38,2,0,0,0,14,1,2,9,0
0,23,0,0,0,0,3,1,1,5,1
1,31,3,0,0,0,1,1,263,1,0
1,35,0,0,0,0,4,0,160,4,0
1,49,2,0,0,0,12,0,3,2,1
1,26,5,0,0,0,1,1,86,4,0
1,27,2,0,0,0,0,1,62,5,0
1,22,0,0,1,3,2,0,1,6,0
0,29,0,0,0,0,0,0,2,4,1
1,31,0,0,0,0,0,1,293,9,0
1,31,3,0,0,0,5,0,183,6,1
0,29,3,0,0,0,0,0,1,3,0
0,65,2,0,0,0,0,0,1,1,0
0,34,3,0,0,0,1,1,120,3,0
0,27,0,0,0,0,0,1,3,4,0
1,46,0,0,0,0,0,1,2,2,0
1,26,5,0,0,0,3,0,42,2,0
1,20,0,0,0,0,0,0,1,4,1
1,29,0,0,0,0,16,0,63,10,1
0,39,0,0,0,0,0,1,1,2,0
1,29,0,0,0,0,7,0,62,3,1
0,56,2,0,0,0,3,0,31,1,0
1,43,2,0,0,0,3,0,11,2,0
1,21,0,0,0,0,0,0,32,4,0
0,26,0,0,0,0,7,1,91,6,0
1,40,0,0,0,0,0,0,124,10,1
1,22,0,0,0,0,2,1,203,9,1
0,55,0,0,0,0,1,1,2,8,0
1,39,2,0,0,0,0,1,32,1,0
1,22,0,0,1,0,1,0,1,8,1
1,31,0,0,0,0,7,0,282,10,0
0,27,5,0,0,0,5,0,2,6,1
1,36,2,0,0,0,1,0,1,2,0
1,30,0,0,0,0,0,0,2,1,0
1,56,2,0,0,0,17,0,231,4,1
1,29,0,0,0,0,1,0,211,1,0
1,36,0,0,0,0,0,1,2,6,0
1,36,2,0,0,0,5,1,108,4,0
1,32,0,0,0,0,0,0,3,1,0
0,34,0,0,0,0,5,0,174,9,1
1,24,0,1,0,0,2,0,369,9,0
1,23,5,0,0,0,0,1,1,3,1
1,33,0,0,0,0,1,1,31,2,0
1,52,2,0,0,0,0,1,31,1,0
1,20,2,0,1,1,1,0,102,10,1
1,38,0,0,0,0,5,1,172,4,0
1,46,2,0,0,0,0,1,1,1,0
1,27,0,0,0,0,0,0,274,4,1
1,21,2,0,1,0,6,0,100,9,0
1,25,0,0,2,0,6,0,1,8,0
1,20,0,0,0,0,2,0,191,3,1
1,36,0,0,0,0,10,0,1,6,0
1,23,0,0,0,0,2,0,213,6,0
0,29,2,0,0,0,1,0,31,2,1
0,47,0,0,0,0,3,0,232,2,0
0,35,0,0,0,0,7,0,62,2,1
1,37,2,0,0,0,1,1,31,1,1
1,63,2,0,0,0,0,0,1,1,0
1,27,0,0,0,0,1,0,1,4,1
1,27,0,0,0,0,0,0,4,5,0
1,24,0,0,0,0,2,1,1,6,1
1,41,0,4,0,0,17,1,46,8,0
1,30,3,0,0,0,1,0,1,2,1
1,32,0,0,1,0,13,1,1,8,1
1,43,2,0,0,0,2,1,199,8,0
1,26,2,0,0,0,0,1,1,2,0
1,25,2,0,0,0,4,0,34,10,1
1,48,3,0,0,0,2,0,35,1,0
1,24,0,2,1,0,10,1,1,9,0
1,27,0,0,0,0,0,1,32,1,0
1,22,0,0,0,0,1,1,30,6,0
0,48,0,0,0,0,0,1,314,5,0
0,26,0,0,0,0,1,1,30,4,0
1,58,5,0,0,0,0,0,1,1,0
1,23,2,0,0,2,1,0,188,5,1
1,22,2,0,1,1,3,1,1,4,1
0,51,0,0,0,0,4,0,29,1,0
1,41,0,0,0,0,0,0,4,1,0
1,21,0,0,0,0,0,0,1,7,0
1,33,2,0,0,0,3,0,104,3,0
1,26,5,0,0,0,0,1,2,2,0
0,39,0,0,0,0,3,1,3,6,0
0,22,0,0,0,0,0,0,2,3,0
1,49,2,0,0,0,6,0,32,7,0
1,60,2,0,0,0,13,0,184,5,0
1,46,2,0,0,0,0,1,1,1,0
0,42,0,0,0,0,0,1,1,1,0
1,22,0,0,0,0,1,1,2,7,1
1,46,2,0,0,0,1,0,13,1,0
1,33,5,0,1,0,7,0,324,8,1
1,36,0,0,0,0,2,0,48,4,1
1,20,4,0,1,0,1,0,170,9,1
1,32,2,0,0,0,0,1,30,3,0
1,28,0,0,0,0,0,0,74,8,0
1,38,0,0,0,0,17,1,2,4,1
0,48,2,0,0,0,4,0,1,4,0
1,64,3,0,0,0,1,1,31,1,0
1,22,0,0,0,0,1,0,30,3,0
1,22,0,0,0,0,1,0,6,5,1
1,69,2,0,0,0,0,1,3,1,1
1,26,0,0,0,0,2,0,31,4,0
0,27,0,0,0,0,1,1,41,6,1
0,30,2,0,0,0,1,1,230,6,0
1,22,0,0,0,0,2,0,2,8,1
1,28,2,0,0,0,5,0,127,5,0
0,43,2,0,0,0,0,0,1,1,0
1,28,0,0,0,0,5,0,86,7,0
1,24,3,0,0,0,0,0,30,1,1
1,22,2,0,0,0,2,1,1,4,1
1,46,2,0,0,0,0,0,129,5,0
0,55,2,0,0,0,0,1,30,1,0
1,34,3,0,0,0,0,1,107,1,0
0,27,0,0,0,0,0,1,1,3,0
1,40,0,0,0,0,3,1,1,9,0
0,39,0,0,0,0,0,1,1,2,0
1,20,0,0,0,2,1,0,3,2,0
1,22,0,0,0,0,1,1,2,7,1
1,37,5,0,0,0,0,1,1,1,0
1,29,0,0,4,1,15,0,187,9,1
1,33,2,0,0,0,9,0,8,9,1
1,27,0,0,0,0,3,0,2,2,0
1,39,2,0,0,0,1,1,1,1,0
1,55,2,0,0,0,7,0,1,8,0
1,22,0,0,0,0,1,0,61,6,0
1,55,0,0,0,0,1,0,10,1,0
0,43,2,0,0,0,0,0,2,1,1
1,21,0,0,0,3,0,0,7,10,1
1,45,2,0,0,0,1,0,442,4,0
1,19,2,0,0,0,0,0,2,8,0
1,25,0,0,0,0,2,0,2,8,0
1,38,0,1,0,0,6,0,201,4,0
1,23,0,0,0,0,0,0,1,2,0
0,28,2,0,0,0,1,1,31,5,0
1,55,2,0,0,0,0,0,31,1,0
1,45,5,0,0,0,0,0,31,1,0
1,39,0,0,0,0,1,0,14,1,1
1,70,2,0,0,0,0,0,62,1,0
1,79,2,0,0,0,1,1,32,1,0
1,48,2,0,0,0,1,0,30,1,0
1,46,5,0,0,0,3,0,1,1,0
1,23,2,1,0,1,10,0,68,10,0
1,20,3,0,2,1,2,0,32,8,1
1,57,3,0,0,0,2,0,115,1,0
1,30,2,0,1,0,4,1,1,5,1
1,32,0,0,0,0,5,0,1,4,1
1,56,2,0,0,0,1,1,4,1,0
1,22,0,1,0,0,2,0,517,9,0
1,21,0,0,0,0,6,0,105,8,0
1,35,2,0,0,0,1,0,7,6,0
1,43,0,0,0,0,2,1,3,1,0
1,52,2,0,0,0,3,0,1,2,0
1,20,3,0,0,2,0,0,266,3,0
1,27,0,0,0,0,21,0,36,7,1
1,41,0,0,0,0,0,1,92,6,0
1,24,5,0,0,0,1,0,31,3,0
1,43,0,0,0,0,3,1,32,1,1
1,46,0,0,0,0,9,1,22,7,0
1,26,0,0,0,0,2,0,1,4,0
0,33,0,0,0,0,1,0,2,1,0
1,22,0,0,0,0,0,0,48,3,0
1,34,0,0,0,0,3,0,2,1,0
1,36,2,0,0,0,0,1,1,1,0
1,69,2,0,0,0,0,0,1,5,0
1,32,2,0,0,0,5,0,1,5,1
1,22,0,0,0,0,1,0,1,7,1
1,46,2,0,0,0,0,0,167,5,0
1,34,2,0,0,0,1,1,32,5,0
0,32,3,0,0,0,0,1,108,1,0
1,58,2,0,0,0,1,1,219,2,0
1,39,0,0,0,0,0,1,1,1,0
0,35,0,0,0,0,3,0,1,1,0
1,39,0,0,0,0,2,1,224,4,0
1,22,2,0,0,1,1,0,175,2,0
1,23,0,0,0,0,2,0,2,2,0
1,25,0,0,0,1,6,1,233,7,1
0,21,3,0,0,1,0,1,32,4,1
1,63,0,0,0,0,9,0,61,6,1
1,38,0,0,0,0,7,0,22,9,0
1,24,2,0,0,0,8,0,31,4,1
1,28,0,0,0,0,1,0,60,7,0
1,29,2,0,0,0,2,1,2,5,1
1,20,0,0,3,0,3,0,1,8,1
0,40,2,0,0,0,0,1,3,5,0
1,30,0,0,0,0,7,0,1,8,1
0,31,0,0,0,0,0,0,1,1,0
0,43,2,0,0,0,6,0,2,5,0
1,36,2,0,0,0,10,1,7,5,1
1,27,3,0,0,0,2,1,1,2,0
1,50,2,0,0,0,5,0,6,7,1
1,34,2,0,0,0,2,1,18,10,0
1,37,0,0,0,0,4,1,76,7,1
0,36,0,0,0,0,1,0,2,1,0
1,34,0,0,0,0,1,0,1,7,0
0,35,3,0,0,0,0,0,2,2,0
0,31,0,0,0,0,1,1,61,2,1
1,23,2,0,0,1,10,0,224,7,1
0,22,0,0,0,0,1,0,1,5,0
1,22,3,0,0,0,0,0,62,4,1
1,37,2,0,0,0,2,0,5,1,1
1,20,5,0,0,0,0,0,1,4,0
1,36,0,0,0,1,16,0,31,8,0
1,54,0,0,0,0,22,0,31,7,1
0,20,0,0,0,0,1,1,1,4,0
1,26,2,0,0,0,2,0,1,5,0
1,34,0,0,0,0,12,0,219,9,1
1,59,2,0,0,0,2,1,1,1,1
1,37,2,0,0,0,2,1,131,2,0
1,38,5,0,0,0,0,0,1,1,1
1,45,2,0,0,0,1,0,154,1,1
1,22,0,0,0,0,1,0,37,8,0
1,24,0,0,0,1,3,0,36,8,1
1,37,2,0,0,0,3,1,1,1,0
1,25,0,0,0,0,5,0,96,5,0
1,24,0,0,0,0,6,0,265,6,1
1,33,0,0,0,0,0,1,95,9,0
1,34,0,0,0,0,4,0,625,5,0
1,26,0,0,0,0,3,0,35,2,0
1,20,0,0,0,0,1,1,32,4,1
1,47,0,0,0,0,1,0,1,1,0
0,32,2,0,0,0,2,0,1,2,1
1,30,0,0,0,0,0,0,67,2,0
1,39,2,0,0,0,8,0,99,6,0
1,49,0,0,0,0,3,0,31,8,1
1,20,0,1,0,0,1,0,31,4,1
1,31,2,0,0,0,11,0,1,7,1
1,58,2,0,0,0,7,0,420,7,1
1,50,3,0,0,0,2,1,1,1,0
1,23,2,0,0,0,0,1,31,2,0
1,30,5,0,0,0,0,0,3,2,0
1,26,0,0,1,1,11,0,2,7,1
1,20,0,1,0,0,1,0,3,6,0
0,34,0,0,2,0,7,0,92,5,0
1,22,0,0,0,0,5,0,30,5,0
1,39,2,0,0,0,1,0,31,1,0
1,51,2,0,0,0,1,1,61,2,1
1,30,0,0,0,0,2,1,164,2,0
1,39,5,0,0,0,0,1,291,1,1
1,26,2,1,0,0,9,0,80,9,1
1,26,0,0,0,0,2,0,94,6,0
1,35,0,1,0,0,13,0,46,9,1
1,20,5,0,0,0,0,1,1,5,0
0,51,2,0,0,0,7,0,147,5,0
0,26,2,0,0,0,0,0,1,5,0
1,64,5,0,0,0,0,1,32,1,0
0,32,3,0,0,0,1,1,59,3,0
1,26,0,0,0,0,5,0,3,4,0
1,26,0,0,0,0,1,0,30,3,0
1,26,2,0,0,0,0,0,2,3,0
1,45,2,0,0,0,7,0,1,6,0
1,22,0,0,0,0,0,1,2,3,0
1,28,0,0,0,0,1,0,11,7,0
1,20,2,0,0,2,0,0,32,2,0
1,28,0,0,0,0,0,0,46,3,1
1,23,0,0,1,2,1,1,31,2,1
0,21,0,0,0,0,0,1,1,5,0
1,25,5,0,0,0,0,0,29,9,1
1,30,2,0,0,0,0,0,2,3,0
1,21,2,0,2,7,2,0,1,9,1
1,37,0,0,0,0,18,0,240,9,0
1,33,2,0,0,0,0,0,32,9,0
1,62,0,0,0,0,0,1,31,1,0
1,20,2,1,0,0,1,0,98,7,1
1,24,2,0,0,0,5,0,48,6,1
1,35,0,0,0,0,22,0,3,10,1
0,27,5,0,0,0,0,0,234,3,1
1,50,2,0,0,0,2,0,196,2,1
1,25,0,0,0,0,5,1,2,9,0
1,31,0,1,1,1,12,1,76,8,1
0,21,0,0,0,0,1,0,268,6,0
1,26,0,0,0,0,0,0,2,9,0
1,22,0,0,0,0,0,0,2,4,0
1,29,0,0,0,0,0,0,1,3,0
1,34,0,0,0,0,7,0,31,2,0
1,33,5,0,0,0,2,0,1,1,1
1,52,2,0,0,0,1,0,30,1,0
1,37,3,0,0,0,0,1,1,1,1
1,21,0,0,0,0,0,0,1,7,1
1,21,2,0,0,0,1,0,1,8,0
0,20,2,0,0,0,0,0,3,8,1
1,43,3,0,0,0,1,1,28,1,1
1,30,2,0,0,0,1,0,2,1,1
0,33,0,0,0,0,3,1,201,4,1
1,21,3,0,0,0,0,0,1,3,0
1,24,0,0,0,0,3,0,94,7,0
0,52,3,0,0,0,0,1,30,1,1
0,30,0,0,0,0,11,0,182,7,1
0,30,2,0,0,0,0,1,1,2,0
1,44,2,0,0,0,0,1,2,2,0
1,47,0,0,0,0,13,0,1,2,1
1,41,0,0,1,0,9,1,3,9,0
1,21,3,1,0,0,4,0,1,10,1
1,48,2,0,0,0,6,0,125,2,0
0,38,2,0,0,0,0,1,1,1,0
1,52,0,0,0,0,2,0,144,9,1
0,34,0,0,0,0,1,1,2,1,0
0,31,2,0,0,0,0,0,92,2,0
1,24,2,0,0,0,0,1,2,2,0
0,35,0,0,0,1,8,0,1,4,0
1,35,2,0,0,0,0,0,31,3,1
1,25,5,0,0,0,1,0,2,4,1
1,21,0,0,0,0,0,1,1,3,0
1,24,0,0,0,1,1,0,31,2,1
1,31,3,0,0,0,1,0,6,7,0
1,33,2,0,0,1,1,0,159,4,0
1,43,0,0,0,0,3,0,286,8,1
1,25,0,0,0,0,1,1,1,2,0
1,34,0,0,1,0,20,0,27,9,1
1,25,0,0,0,0,2,0,1,4,1
1,24,3,1,0,0,4,0,1,6,1
1,22,0,0,0,0,5,0,1,10,0
1,56,2,0,0,0,6,0,31,1,0
1,34,0,0,0,0,5,0,341,8,0
1,23,0,0,0,0,0,0,1,4,0
1,66,2,0,0,0,0,1,2,1,0
0,34,0,0,0,0,0,0,30,2,0
1,31,0,4,0,0,13,0,332,9,0
1,28,0,0,0,0,7,1,1,7,0
1,29,2,0,0,0,0,1,1,1,0
1,22,2,0,0,0,3,0,3,7,1
0,33,2,0,0,0,0,1,2,1,0
1,39,2,0,0,0,0,0,32,1,0
1,33,0,0,0,1,9,1,2,8,1
1,29,2,0,0,0,2,0,1,1,1
1,31,2,0,0,0,1,0,2,2,0
0,49,0,0,0,0,7,0,4,6,0
1,22,0,0,0,0,0,1,261,8,0
0,22,2,0,0,0,0,1,1,5,0
1,35,2,0,0,2,3,0,2,4,0
1,29,2,0,0,0,3,0,32,4,1
1,56,2,0,0,0,1,0,1,1,1
1,20,0,0,0,0,3,0,1,9,0
0,34,0,0,0,0,0,0,1,1,0
1,23,0,0,0,0,1,0,4,4,1
1,27,0,1,0,0,1,0,1,5,1
1,43,2,0,0,0,2,0,1,1,0
1,38,2,0,0,0,0,0,31,1,0
1,39,2,0,0,0,3,0,31,3,0
1,24,0,0,0,1,1,0,1,3,1
1,26,0,0,0,0,2,1,1,3,0
0,55,2,0,0,0,0,1,2,1,0
1,35,0,0,0,0,1,0,1,6,1
1,61,0,0,0,0,25,0,2,7,0
1,33,5,0,0,0,0,1,227,1,0
1,62,5,0,0,0,1,1,31,1,0
1,22,2,0,1,0,1,0,62,4,0
1,31,2,0,0,0,5,0,511,3,0
1,40,2,0,0,0,4,0,2,7,0
1,33,0,0,0,0,3,0,1,2,0
1,26,2,0,0,0,0,0,31,6,1
1,32,2,0,1,0,15,0,64,9,1
1,28,0,0,0,0,0,0,31,2,0
1,45,2,0,0,0,0,1,31,1,0
1,30,2,0,0,0,0,0,156,9,1
0,57,2,0,0,0,4,0,258,2,0
1,26,0,0,0,0,3,0,48,7,1
1,35,0,0,0,0,1,0,31,8,0
1,25,2,0,0,0,0,0,1,3,0
1,54,3,0,0,0,0,0,63,1,0
1,38,3,0,0,0,0,0,1,2,0
0,29,0,0,0,0,0,0,3,5,0
0,40,2,0,0,0,0,1,2,2,0
1,28,2,0,0,0,1,0,2,2,1
0,25,0,0,0,1,0,1,31,2,0
1,44,0,0,0,0,3,1,3,6,0
1,48,2,0,0,0,1,1,1,1,0
0,59,2,0,0,0,1,0,29,1,0
1,23,2,0,0,1,4,0,31,4,1
0,24,0,0,0,0,2,0,8,4,0
1,29,0,0,0,0,0,0,73,2,0
1,56,2,0,0,0,0,1,1,1,0
0,27,0,0,0,0,0,1,2,3,0
1,47,1,0,0,0,2,0,278,1,0
0,29,2,0,0,0,0,1,31,7,0
0,34,2,0,0,0,4,1,30,4,0
1,47,0,0,0,0,1,0,115,1,0
0,22,0,0,0,0,0,0,1,7,0
1,40,2,0,0,0,5,0,1,1,1
1,31,2,0,0,0,0,0,3,1,0
1,47,0,0,0,0,3,0,61,2,0
1,33,0,0,0,0,3,0,55,5,0
1,24,0,0,0,0,8,0,40,7,1
0,20,2,0,0,0,1,0,185,4,0
1,37,2,0,0,0,7,0,86,5,0
1,21,3,0,0,0,0,1,19,3,0
1,39,0,0,0,0,4,0,89,9,0
1,29,0,0,0,0,10,0,1,6,1
1,30,3,0,0,0,2,0,185,2,0
0,26,0,0,0,0,4,0,1,9,1
1,61,0,0,0,0,2,1,30,8,0
1,37,3,0,0,0,3,1,1,4,0
1,38,5,0,0,0,1,0,2,1,1
1,24,2,0,0,0,2,0,50,5,1
1,30,0,0,0,0,0,1,31,9,0
1,22,2,0,0,0,0,1,28,7,0
1,20,0,0,0,1,0,1,30,5,1
1,56,0,0,0,0,22,0,307,9,1
0,50,2,0,0,0,3,0,1,3,1
1,47,5,0,0,0,0,0,62,1,0
1,56,2,0,0,0,5,0,239,1,0
0,58,3,0,0,0,1,0,31,5,0
1,48,3,0,0,0,2,0,28,6,0
1,30,2,0,0,0,1,0,142,2,0
1,53,2,0,0,0,3,1,156,1,0
1,26,3,0,0,0,0,0,1,5,0
1,48,0,0,0,0,2,1,1,1,0
1,30,0,0,0,0,10,0,31,6,1
1,28,0,0,0,0,12,1,83,6,1
1,59,0,0,0,0,1,1,63,1,0
1,20,0,1,0,0,1,0,188,10,1
1,23,2,0,1,0,4,1,3,9,1
0,28,2,0,0,0,2,0,1,6,1
1,50,3,0,0,0,3,0,34,9,1
1,35,2,0,0,0,3,1,30,5,1
1,22,0,0,0,0,1,0,154,9,1
0,41,3,0,0,0,0,0,2,1,0
1,50,0,0,0,0,1,0,116,6,0
1,21,2,0,0,1,3,0,71,5,0
0,23,2,0,0,0,1,1,253,5,0
1,22,0,0,0,0,0,0,62,7,0
1,35,0,0,0,0,11,0,32,7,0
1,46,0,0,0,0,3,1,30,6,1
1,61,0,0,0,0,8,0,30,2,1
1,26,0,0,0,0,5,0,30,4,0
1,44,2,0,0,0,1,0,62,5,0
0,34,0,0,0,0,0,1,56,1,1
1,29,2,0,0,0,1,0,30,2,1
0,23,0,0,0,0,1,0,188,5,0
1,20,3,0,0,0,1,0,1,10,1
1,20,2,0,0,1,0,1,31,4,0
1,29,0,0,0,0,8,1,170,9,0
1,48,0,0,0,0,5,0,30,4,1
0,31,0,0,0,0,0,1,5,6,0
1,21,2,0,0,0,2,0,1,6,0
1,28,3,0,0,0,5,0,46,5,0
1,34,2,0,0,0,4,0,87,5,0
1,54,0,0,0,0,21,0,1,6,0
1,20,2,0,4,0,4,0,30,10,0
1,31,2,0,0,0,1,0,155,3,1
1,22,2,0,0,0,0,1,1,4,0
1,45,3,0,0,0,3,0,118,6,0
1,25,0,0,0,0,1,1,79,8,0
1,36,0,0,0,0,6,1,1,4,0
1,34,0,3,1,0,9,0,30,7,1
1,27,5,0,0,0,0,0,185,9,0
1,36,0,0,0,0,12,0,198,9,0
1,50,2,0,0,0,0,1,257,2,0
1,50,0,0,0,0,15,1,29,8,0
1,47,4,4,0,0,22,0,204,10,1
0,49,5,0,0,0,0,1,31,1,0
0,25,0,0,0,0,7,0,508,9,1
1,39,3,0,0,0,4,1,2,1,0
1,31,0,0,0,0,1,1,31,4,0
1,49,0,0,0,0,10,0,50,3,1
1,40,0,0,0,0,16,0,547,9,0
1,21,0,1,0,1,2,0,198,9,0
1,39,0,0,0,0,2,1,49,3,0
1,32,0,0,0,0,7,0,1,7,0
0,26,0,0,0,0,5,0,2,7,1
1,29,5,0,0,0,0,0,31,2,0
1,61,3,0,0,0,0,0,31,1,0
0,25,2,0,0,0,2,0,30,9,1
0,26,5,0,0,0,1,0,1,2,0
1,38,2,0,0,0,5,0,2,4,0
1,35,2,0,0,0,2,1,31,1,0
1,24,0,0,0,0,2,0,142,6,0
1,50,0,0,0,0,10,0,223,5,0
1,55,5,0,0,0,8,0,7,1,1
1,32,0,0,0,0,4,0,163,4,1
1,29,2,0,0,0,1,0,262,2,0
1,46,2,0,0,0,0,0,1,1,0
0,27,0,0,0,0,0,1,1,2,0
1,32,0,0,0,0,6,0,30,4,0
1,29,0,0,0,0,0,0,2,2,0
1,53,2,0,0,0,1,1,1,5,1
0,27,2,0,0,0,1,0,26,5,1
1,29,2,0,0,0,4,0,1,8,0
1,29,0,0,0,0,5,0,3,6,0
0,40,2,0,0,0,5,0,12,4,0
1,26,5,0,0,0,0,0,3,1,1
1,23,0,0,0,0,3,1,30,2,1
1,53,0,0,0,0,1,0,1,4,0
1,24,2,0,0,0,1,1,2,2,1
1,33,0,0,0,0,18,0,2,10,1
0,30,0,0,0,0,1,0,122,3,0
1,32,0,0,0,0,1,1,345,6,1
0,38,0,0,0,0,7,0,40,10,1
1,56,2,0,0,0,2,0,42,1,0
1,40,0,0,0,0,20,0,2,7,0
1,31,0,0,0,0,7,1,8,6,0
1,29,2,0,0,0,2,0,1,6,0
0,36,0,0,0,0,1,1,31,1,0
1,34,0,0,0,0,16,0,56,9,1
1,41,2,0,0,0,1,1,62,2,1
1,57,2,0,0,0,7,0,152,1,1
1,26,0,0,0,0,1,0,31,5,1
1,39,2,0,0,0,2,0,32,6,1
1,27,0,0,0,0,0,0,5,3,0
1,45,0,0,0,0,0,0,31,3,1
1,26,0,0,0,1,2,0,215,3,0
1,64,0,0,0,0,17,0,462,9,0
1,20,2,0,0,0,4,0,1,7,0
1,49,5,0,0,0,1,1,27,1,0
0,48,2,0,0,0,0,0,2,1,0
1,33,2,0,0,0,0,0,2,6,0
1,52,2,0,0,0,7,1,1,2,0
1,22,3,0,0,0,2,0,32,3,1
1,57,0,0,0,0,13,0,56,5,0
1,41,3,0,0,0,1,1,1,1,0
1,49,3,0,0,0,3,0,595,4,0
0,43,0,0,0,0,0,1,115,1,0
1,24,2,0,0,0,3,0,152,5,0
1,27,0,0,0,0,11,0,154,7,1
1,23,3,0,1,0,2,0,64,9,0
1,28,0,0,0,0,2,0,1,6,1
1,21,0,0,0,0,0,0,1,5,0
1,33,0,0,0,0,5,1,2,9,1
1,25,0,0,0,0,1,0,2,8,1
1,36,0,0,2,0,17,0,133,8,1
0,25,2,0,0,0,0,0,1,5,0
0,29,2,0,0,0,0,1,1,4,0
1,26,0,0,0,0,0,0,30,1,0
1,46,2,0,0,0,0,1,1,5,0
0,24,0,0,0,0,0,0,3,7,0
1,28,0,0,0,0,4,0,63,7,1
1,28,0,0,0,1,12,1,31,7,1
1,30,2,1,0,0,2,0,31,5,0
1,36,2,0,0,0,0,1,1,1,0
1,56,2,0,0,0,0,0,2,1,0
1,21,0,0,0,0,0,0,145,7,0
1,23,0,0,0,0,0,1,2,3,1
1,24,5,0,0,0,0,1,1,3,0
1,40,3,0,0,0,0,1,1,3,0
1,36,3,0,0,0,1,1,1,2,0
1,50,2,0,0,0,1,1,14,6,1
1,24,2,0,0,0,0,1,31,2,0
0,55,0,0,0,0,2,0,2,1,0
1,48,0,0,0,0,1,1,1,1,0
1,22,0,0,0,0,0,0,3,7,1
1,27,0,0,0,0,0,1,1,3,0
0,58,2,0,0,0,2,1,4,1,0
1,28,3,0,0,0,0,0,62,1,0
1,38,0,0,0,0,14,0,149,7,0
1,31,0,0,0,0,1,0,32,1,0
0,30,0,0,0,0,3,0,30,2,0
0,27,5,0,0,0,1,0,1,5,0
1,52,2,0,0,0,1,0,129,1,0
1,23,0,0,0,0,2,0,30,7,0
1,37,0,0,0,0,4,0,69,6,0
1,37,0,0,0,0,16,0,3,8,1
0,41,2,0,0,0,1,1,323,2,0
1,51,2,0,0,0,2,1,28,1,0
1,20,0,0,0,0,0,0,1,5,1
0,45,2,0,0,0,0,0,2,1,0
1,21,2,0,0,0,0,1,1,4,1
1,24,2,0,0,0,0,0,2,4,0
1,22,2,0,0,0,1,1,216,5,0
1,38,0,0,0,0,7,1,228,6,0
1,31,0,0,0,0,0,0,81,5,0
1,28,2,0,0,0,0,0,25,7,0
1,21,3,0,1,0,2,0,57,7,1
1,30,2,0,0,0,0,0,1,1,0
1,39,0,0,0,0,1,0,1,8,0
0,36,0,0,0,0,0,1,32,2,0
1,34,0,0,0,0,22,0,31,7,1
1,32,2,0,1,0,2,0,248,2,0
1,45,3,0,0,0,0,1,86,1,0
0,26,0,0,1,0,5,1,121,5,0
1,36,0,0,0,2,7,1,244,5,0
1,25,1,0,0,0,2,0,2,5,0
1,27,0,0,0,0,9,0,1,7,1
1,45,2,0,0,0,0,0,31,2,0
1,30,3,0,0,0,0,0,1,1,0
1,61,0,0,0,0,8,1,215,6,0
1,43,0,0,0,0,2,0,30,1,0
1,48,2,0,0,0,2,0,395,1,0
1,26,0,0,0,0,1,0,30,4,0
1,32,0,0,3,0,7,0,229,2,1
0,57,2,0,0,0,2,0,1,1,0
0,40,2,0,0,0,0,1,1,1,0
1,33,2,0,0,0,6,0,153,6,1
1,53,3,0,0,0,3,0,160,7,0
